FRNM_NM,RN_ADDR,OPR_TIME_INFO,RPRS_TELNO,HMPG_URL,LA_VLUE,LO_VLUE
판다약국,서울특별시 중구 명동7길 13 (명동1가),월(9/16) 추석 연휴12:00 - 22:30 | 화 10:30 - 22:30 | 수 10:30 - 22:30 | 목 10:30 - 22:30 | 금 10:30 - 22:30 | 토 10:30 - 22:30 | 일 12:00 - 22:30,02-6080-4977,,37.56435394,126.9839706
설화약국,대구 달성군 화원읍 비슬로 2463 1층 102호,월(9/16) 추석 연휴09:30 - 21:00 | 화 08:30 - 21:00 | 수 08:30 - 21:00 | 목 08:30 - 21:00 | 금 08:30 - 21:00 | 토 08:30 - 21:00 | 일 09:30 - 21:00,053-635-5800,https://blog.naver.com/snowflowerpharmacy,35.79812241,128.4878693
행복온누리약국,부산 북구 학사로 8,,051-365-4577,,35.22407913,129.0087585
은비약국,경기도 시흥시 은계번영길 2 (은행동),월(9/16) 추석 연휴 휴무 | 화 09:00 - 19:00 | 수 09:00 - 19:00 | 목 09:00 - 19:00 | 금 09:00 - 19:00 | 토 09:00 - 14:00 | 일 정기휴무 (매주 일요일),0507-1353-7572,,37.43654251,126.8022308
더나은약국,울산 남구 북부순환도로 64 1층,월 09:00 - 19:00 | 화 09:00 - 19:00 | 수 09:00 - 19:00 | 목 09:00 - 19:00 | 금 09:00 - 19:00 | 토 09:00 - 13:30 | 일 정기휴무 (매주 일요일),052-223-0922,,35.55241776,129.2705536
소망약국,"경기도 군포시 고산로 529 (산본동, 금강2단지주상복합아파트)",월 09:00 - 18:30 | 화 09:00 - 18:30 | 수 09:00 - 18:30 | 목 09:00 - 18:30 | 금 09:00 - 18:30 | 토 09:00 - 14:00 | 일 정기휴무 (매주 일요일) | 12:30 - 14:00 휴게시간 | 12:30 - 14:00 휴게시간 | 12:30 - 14:00 휴게시간 | 12:30 - 14:00 휴게시간 | 12:30 - 14:00 휴게시간,031-399-0504,,37.36024475,126.9225235
행복약국,서울특별시 종로구 자하문로26길 1 (청운동),월(9/16) 추석 연휴10:00 - 21:30 | 화 09:00 - 21:30 | 수 08:00 - 21:30 | 목 09:00 - 21:30 | 금 09:00 - 21:30 | 토 10:00 - 21:30 | 일 정기휴무 (매주 일요일) | 15:00 - 15:20 휴게시간 | 15:00 - 15:20 휴게시간 | 15:00 - 15:20 휴게시간 | 15:00 - 15:20 휴게시간 | 20:00 - 20:20 휴게시간 | 15:00 - 15:30 휴게시간,0507-1392-3448,,37.57632065,126.9722824
참사랑약국,대전 대덕구 중리북로 4,월(9/16) 추석 연휴 휴무 | 화 08:30 - 18:40 | 수 08:30 - 18:40 | 목 08:30 - 18:40 | 금 08:30 - 18:40 | 토 08:30 - 13:15 | 일 정기휴무 (매주 일요일),042-634-2268,,36.36741638,127.4295044
매교푸른약국,경기도 수원시 팔달구 인계로 20 (매교동),월(9/16) 추석 연휴 휴무 | 화 08:30 - 20:00 | 수 08:30 - 20:00 | 목 08:30 - 20:00 | 금 08:30 - 20:00 | 토 08:30 - 14:00 | 일 정기휴무 (매주 일요일),0507-1334-8403,,37.27017593,127.0182114
가온약국,서울특별시 강서구 마곡중앙8로 85 (마곡동),월(9/16) 추석 연휴 휴무 | 화 09:00 - 20:30 | 수 09:00 - 20:30 | 목 09:00 - 20:30 | 금 09:00 - 20:30 | 토 09:00 - 17:00 | 일 정기휴무 (매주 일요일),070-4794-9611,,37.56112671,126.8369827
서남고은약국,서울특별시 양천구 신정이펜2로 14 (신정동),월 09:00 - 18:00 | 화 09:00 - 18:00 | 수 09:00 - 18:00 | 목 09:00 - 18:00 | 금 09:00 - 18:00 | 토 09:00 - 13:00 | 일 정기휴무 (매주 일요일),02-2620-2775,,37.51249313,126.8324356
밝은약국,충남 천안시 동남구 충절로 23,월(9/16) 추석 연휴 휴무 | 화 09:00 - 19:00 | 수 09:00 - 19:00 | 목 09:00 - 19:00 | 금 09:00 - 19:00 | 토 09:00 - 14:00 | 일 정기휴무 (매주 일요일),041-551-6860,,36.8168335,127.1585159
주약국,울산 울주군 온양읍 온양로 105 1층 주약국,월(9/16) 09:00 - 13:00 | 화 08:30 - 20:30 | 수 08:30 - 20:00 | 목 08:30 - 20:30 | 금 08:30 - 20:00 | 토 08:30 - 15:00 | 일 정기휴무 (매주 일요일),052-239-8568,,35.41029358,129.2834015
바로약국,경기도 수원시 권선구 덕영대로 1090 (세류동),월(9/16) 추석 연휴09:00 - 20:00 | 화 08:30 - 21:30 | 수 08:30 - 21:30 | 목 08:30 - 21:30 | 금 08:30 - 21:30 | 토 08:30 - 21:30 | 일 09:00 - 20:00,031-221-8580,https://blog.naver.com/kmg9266,37.25370789,127.0109329
늘봄약국,경기도 수원시 영통구 도청로89번길 23 (이의동),월(9/16) 추석 연휴 휴무 | 화 09:00 - 19:00 | 수 09:00 - 19:00 | 목 09:00 - 19:00 | 금 09:00 - 19:00 | 토 09:00 - 15:00 | 일 정기휴무 (매주 일요일),0507-1435-2737,,37.28967285,127.0478439
허브약국,서울특별시 관악구 남부순환로 1471 (신림동),월(9/16) 추석 연휴 휴무 | 화 09:00 - 20:00 | 수 09:00 - 20:00 | 목 09:00 - 20:00 | 금 09:00 - 20:00 | 토 09:00 - 18:00 | 일 정기휴무 (매주 일요일),02-813-0831,https://blog.naver.com/ysp0525,37.48210144,126.9142609
세마약국,경기도 오산시 수목원로 618 (세교동),월(9/16) 추석 연휴 휴무 | 화 10:00 - 22:00 | 수 10:00 - 22:00 | 목 10:00 - 22:00 | 금 10:00 - 22:00 | 토 10:30 - 21:00 | 일 정기휴무 (매주 일요일) | 12:30 - 13:30 휴게시간 | 12:30 - 13:30 휴게시간 | 12:30 - 13:30 휴게시간 | 12:30 - 13:30 휴게시간,031-376-3494,,37.18677902,127.0413895
모아약국,서울 서초구 성촌길 34 지하1층,,02-576-0212,,37.46620178,127.0242691
수성온유약국,대구 수성구 명덕로 404 107호,월(9/16) 추석 연휴 휴무 | 화 09:00 - 19:00 | 수 09:00 - 12:30 | 목 09:00 - 19:00 | 금 09:00 - 19:00 | 토 09:00 - 13:30 | 일 정기휴무 (매주 일요일) | 12:30 - 14:00 휴게시간 | 12:30 - 14:00 휴게시간 | 12:30 - 14:00 휴게시간,0507-1399-0457,https://open.kakao.com/o/s2jMpoWf,35.85415268,128.6141968
코웰약국,대전 중구 계룡로 849 1층 103호,월(9/16) 추석 연휴10:00 - 14:00 | 화 08:30 - 20:00 | 수 08:30 - 20:00 | 목 08:30 - 20:00 | 금 08:30 - 20:00 | 토 08:30 - 14:00 | 일 10:00 - 14:00,042-253-1118,,36.3251915,127.4096298
바른약국,경기도 안산시 단원구 화랑로 130 (원곡동),,,,37.3249054,126.8030853
충무약국,서울특별시 중구 충무로 14 (충무로3가),월(9/16) 추석 연휴 휴무 | 화 08:00 - 19:30 | 수 08:00 - 19:30 | 목 08:00 - 19:30 | 금 08:00 - 19:30 | 토 08:00 - 13:30 | 일 정기휴무 (매주 일요일),0507-1375-2010,,37.56149673,126.9928589
연세참사랑약국,서울특별시 노원구 동일로 992 (공릉동),월(9/16) 추석 연휴 휴무 | 화 09:00 - 19:00 | 수 09:00 - 19:00 | 목 09:00 - 19:00 | 금 09:00 - 19:00 | 토 09:00 - 15:00 | 일 정기휴무 (매주 일요일),0507-1332-0770,,37.61880875,127.0756073
보리약국,인천 부평구 마장로 86 . 105호(십정동),월(9/16) 추석 연휴08:40 - 17:00 | 화 08:40 - 20:30 | 수 08:40 - 20:30 | 목 08:40 - 20:30 | 금 08:40 - 20:30 | 토 08:40 - 18:00 | 일 10:00 - 17:00,032-528-5282,,37.48641586,126.7080994
더조은약국,인천 서구 원당대로 856 b102,월 09:00 - 21:00 | 화 09:00 - 21:00 | 수 09:00 - 21:00 | 목 09:00 - 21:00 | 금 09:00 - 21:00 | 토 09:00 - 21:00 | 일 10:30 - 20:00,032-562-9270,,37.59331512,126.6965866
더화인약국,경기도 화성시 병점1로 221 (진안동),월(9/16) 추석 연휴 휴무 | 화 09:00 - 20:00 | 수 09:00 - 20:00 | 목 09:00 - 20:00 | 금 09:00 - 20:00 | 토 09:00 - 15:00 | 일 정기휴무 (매주 일요일),031-898-6931,,37.21360397,127.0418243
남천정문약국,"경남 창원시 성산구 삼정자로43번길 2 1층 109,110호",월(9/16) 추석 연휴 휴무 | 화 09:00 - 18:30 | 수 09:00 - 18:30 | 목 09:00 - 18:30 | 금 09:00 - 18:30 | 토 정기휴무 (매주 토요일) | 일 정기휴무 (매주 일요일),0507-1372-3007,,35.19828415,128.7110443
별약국,인천 남동구 인하로507번길 24 1층,월(9/16) 추석 연휴10:30 - 20:30 | 화 10:30 - 20:30 | 수 10:30 - 20:30 | 목 10:30 - 20:30 | 금 10:30 - 20:30 | 토 09:30 - 16:00 | 일 정기휴무 (매주 일요일),032-426-1100,https://blog.naver.com/starpharm86,37.44439316,126.7032928
라온약국,광주 광산구 송도로 160,매일 09:00 - 01:00 ,062-946-0325,https://www.instagram.com/pharmlaon?igsh=MWxscjIyZG10a3F4Zw%3D%3D&utm_source=qr,35.12876511,126.7929688
금빛약국,서울특별시 도봉구 덕릉로 238 (창동),월(9/16) 추석 연휴 휴무 | 화 09:00 - 20:00 | 수 09:00 - 20:00 | 목 09:00 - 20:00 | 금 09:00 - 20:00 | 토 09:00 - 16:30 | 일 정기휴무 (매주 일요일),0507-1354-6479,https://blog.naver.com/golden_pharmacy,37.63897324,127.0386505
365열린온누리약국,인천 미추홀구 낙섬중로 105 유원빌딩 101호,월(9/16) 추석 연휴08:30 - 13:00 | 화 08:30 - 18:40 | 수 08:30 - 18:50 | 목 08:30 - 18:50 | 금 08:30 - 18:50 | 토 08:40 - 16:10 | 일 정기휴무 (매주 일요일),032-891-0012,,37.45674515,126.641304
라라온누리약국,서울특별시 강북구 도봉로 295 (수유동),월 09:00 - 19:00 | 화 09:00 - 19:00 | 수 09:00 - 19:00 | 목 09:00 - 19:00 | 금 09:00 - 19:00 | 토 09:00 - 14:00 | 일 정보없음,02-998-1335,,37.63493347,127.0229263
진약국,부산 해운대구 재반로 199 새아빌딩 1층 102호,월 09:00 - 19:00 | 화 09:00 - 19:00 | 수 09:00 - 19:00 | 목 09:00 - 19:00 | 금 09:00 - 19:00 | 토 09:00 - 13:00 | 일 정기휴무 (매주 일요일),051-782-0686,,35.19509888,129.1304626
오름약국,제주 서귀포시 중정로 70 1층,월(9/16) 추석 연휴 휴무 | 화 09:00 - 20:30 | 수 09:00 - 20:30 | 목 09:00 - 20:30 | 금 09:00 - 20:30 | 토 09:00 - 21:00 | 일 정기휴무 (매주 일요일),064-803-0550,,33.24777985,126.5638351
온율약국,서울특별시 동대문구 휘경로3길 13-2 (이문동),월(9/16) 추석 연휴08:30 - 14:00 | 화 08:30 - 19:00 | 수 08:30 - 19:00 | 목 08:30 - 19:00 | 금 08:30 - 19:00 | 토 08:30 - 14:00 | 일 09:00 - 13:00,02-966-5611,,37.59601593,127.0617447
은하수약국,충북 진천군 진천읍 중앙동로 100,월(9/16) 추석 연휴 휴무 | 화 08:30 - 18:30 | 수 08:30 - 18:30 | 목 08:30 - 18:30 | 금 08:30 - 18:30 | 토 08:30 - 13:30 | 일 정기휴무 (매주 일요일),0507-1386-9390,,36.85875702,127.4447403
나눔약국,경기도 수원시 팔달구 중부대로 43 (지동),월(9/16) 추석 연휴12:00 - 17:00 | 화 09:00 - 20:00 | 수 09:00 - 19:30 | 목 09:00 - 20:00 | 금 09:00 - 20:00 | 토 09:00 - 20:00 | 일 정기휴무 (매주 일요일),031-245-4786,,37.27557755,127.0217743
전문약국,광주 남구 효덕로 293 1층,,0507-1372-6206,,35.10951233,126.8964233
큰솔약국,서울특별시 은평구 연서로 12 (역촌동),월(9/16) 추석 연휴 휴무 | 화 09:00 - 20:30 | 수 09:00 - 20:30 | 목 09:00 - 20:30 | 금 09:00 - 20:30 | 토 09:00 - 14:30 | 일 정기휴무 (매주 일요일),02-383-8869,,37.60012436,126.9164276
밝은약국,경남 진주시 사들로 91,월(9/16) 추석 연휴09:00 - 13:00 | 화 08:30 - 20:00 | 수 08:30 - 20:00 | 목 08:30 - 20:00 | 금 08:30 - 20:00 | 토 08:30 - 15:00 | 일 정기휴무 (매주 일요일),055-752-9767,,35.17584991,128.1486969
현약국,대전 중구 중앙로137번길 27 1층,월(9/16) 추석 연휴 휴무 | 화 08:30 - 18:00 | 수 08:30 - 18:00 | 목 08:30 - 18:00 | 금 08:30 - 18:00 | 토 08:30 - 13:00 | 일 정기휴무 (매주 일요일),042-345-2345,,36.32928848,127.4239578
빛고을약국,광주 북구 북문대로242번길 5 1층,월(9/16) 추석 연휴 휴무 | 화 08:30 - 20:30 | 수 08:30 - 20:30 | 목 08:30 - 20:30 | 금 08:30 - 20:30 | 토 08:30 - 15:00 | 일 정기휴무 (매주 일요일),062-513-3593,,35.1877327,126.8658905
좋은약국,서울특별시 동작구 동작대로15길 21 (사당동),월(9/16) 추석 연휴 휴무 | 화 09:00 - 20:10 | 수 09:00 - 20:10 | 목 09:00 - 20:10 | 금 09:00 - 20:10 | 토 09:00 - 15:10 | 일 정기휴무 (매주 일요일),02-523-3045,,37.47848129,126.9813614
에코윤약국,전북 전주시 덕진구 과학로 20 엘디엠시티 107호,월(9/16) 추석 연휴 휴무 | 화 09:00 - 19:00 | 수 09:00 - 19:00 | 목 09:00 - 19:00 | 금 09:00 - 19:00 | 토 09:00 - 13:00 | 일 정기휴무 (매주 일요일),0507-1445-1332,,35.87206268,127.1227036
베스트약국,대구 동구 안심로22길 56,월(9/16) 추석 연휴09:00 - 13:30 | 화 09:00 - 19:30 | 수 09:00 - 19:30 | 목 09:00 - 19:30 | 금 09:00 - 19:30 | 토 09:00 - 16:30 | 일 09:00 - 13:30,053-964-9110,https://blog.naver.com/jb_medicaledu,35.86314774,128.6978149
시원약국,경기도 부천시 원미구 상동로 87 (상동),월(9/16) 추석 연휴10:00 - 20:00 | 화 09:00 - 21:00 | 수 09:00 - 21:00 | 목 09:00 - 21:00 | 금 09:00 - 21:00 | 토 09:00 - 20:00 | 일 10:00 - 20:00,032-323-7665,https://www.instagram.com/siwon.pharmacy,37.50517654,126.7524109
건강약국,"대구 남구 대명로 205 1층,101호",월(9/16) 추석 연휴21:00 - 24:00 | 화 09:00 - 24:00 | 수 09:00 - 24:00 | 목 09:00 - 24:00 | 금 09:00 - 24:00 | 토 21:00 - 24:00 | 일 21:00 - 24:00 | 18:30 - 21:00 휴게시간 | 18:30 - 21:00 휴게시간 | 18:30 - 21:00 휴게시간 | 18:30 - 21:00 휴게시간,0507-1338-1862,,35.8403511,128.579483
어진온누리약국,서울특별시 은평구 진관2로 19 (진관동),월(9/16) 추석 연휴 휴무 | 화 09:00 - 19:00 | 수 09:00 - 19:00 | 목 09:00 - 19:00 | 금 09:00 - 19:00 | 토 09:00 - 14:00 | 일 정기휴무 (매주 일요일) | 13:30 - 14:00 휴게시간 | 13:30 - 14:00 휴게시간 | 13:30 - 14:00 휴게시간 | 13:30 - 14:00 휴게시간,02-389-7239,https://www.instagram.com/eojin_onnuri,37.63485336,126.9195862
코끼리약국,경기도 안산시 단원구 당곡로 27 (고잔동),월(9/16) 추석 연휴 휴무 | 화 09:00 - 21:00 | 수 09:00 - 21:00 | 목 09:00 - 21:00 | 금 09:00 - 21:00 | 토 09:00 - 16:00 | 일 정기휴무 (매주 일요일),0507-1323-1332,https://blog.naver.com/eppharm1323,37.31967163,126.8331528
레몬약국,전북 전주시 덕진구 기린대로 465 세움펠리피아 3층,월(9/16) 추석 연휴 휴무 | 화 09:00 - 18:30 | 수 09:00 - 18:30 | 목 09:00 - 18:30 | 금 09:00 - 18:30 | 토 09:00 - 13:00 | 일 정기휴무 (매주 일요일),063-277-0033,,35.84142303,127.1260223
시민로사거리약국,충남 아산시 번영로 99 1층 시민로사거리약국,월(9/16) 추석 연휴 휴무 | 화 08:30 - 18:15 | 수 08:30 - 18:15 | 목 08:30 - 18:15 | 금 08:30 - 18:15 | 토 정기휴무 (매주 토요일) | 일 정기휴무 (매주 일요일),0507-1372-5841,,36.78689957,127.0017014
지웰비타민약국,충북 청주시 흥덕구 대농로 43 지웰시티몰 320호,월(9/16) 추석 연휴 휴무 | 화 09:00 - 19:30 | 수 09:00 - 19:30 | 목 09:00 - 19:30 | 금 09:00 - 20:30 | 토 09:00 - 14:00 | 일 정기휴무 (매주 일요일),043-231-4236,,36.64334488,127.4264603
광탄동화약국,경기도 파주시 광탄면 혜음로 495,월 08:30 - 21:00 | 화 08:30 - 21:00 | 수 08:30 - 21:00 | 목 08:30 - 21:00 | 금 08:30 - 21:00 | 토 08:30 - 20:00 | 일 정기휴무 (매주 일요일),031-947-3304,,37.73649216,126.880249
참조은약국,경기도 여주시 세종로67번길 31-14 (홍문동),,031-886-8321,,37.2949295,127.6366959
장유세명약국,경남 김해시 장유로 270 1층 112호,월(9/16) 추석 연휴 휴무 | 화 09:00 - 20:00 | 수 09:00 - 20:00 | 목 09:00 - 20:00 | 금 09:00 - 20:00 | 토 09:00 - 18:00 | 일 정기휴무 (매주 일요일),0507-1369-8657,,35.20084,128.8121185
목동행복한약국,서울특별시 양천구 목동동로 309 (목동),월 10:00 - 21:30 | 화 10:00 - 21:30 | 수 10:00 - 21:30 | 목 10:00 - 21:30 | 금 10:00 - 21:30 | 토 10:00 - 21:30 | 일 10:00 - 21:30,02-6952-5777,,37.52914429,126.8760071
송온누리약국,경기도 안산시 상록구 각골로 70 (본오동),,031-417-2747,,37.29575729,126.8729553
약손약국,경남 창원시 성산구 동산로 156 삼익쇼핑,월(9/16) 추석 연휴09:00 - 13:00 | 화 08:00 - 19:00 | 수 08:00 - 19:00 | 목 08:00 - 19:00 | 금 08:00 - 19:00 | 토 08:00 - 16:00 | 일 정기휴무 (매주 일요일),055-281-5182,,35.2216568,128.6934204
다정약국,서울특별시 강남구 논현로175길 7 (신사동),월(9/16) 추석 연휴 휴무 | 화 09:30 - 19:30 | 수 09:30 - 19:30 | 목 09:30 - 19:30 | 금 09:30 - 21:00 | 토 09:30 - 17:30 | 일 정기휴무 (매주 일요일),0507-1462-3038,,37.52614212,127.0279236
목동4층약국,서울 양천구 목동로 203 로데오빌딩,월 08:00 - 19:00 | 화 08:00 - 20:00 | 수 08:00 - 19:00 | 목 08:00 - 20:00 | 금 08:00 - 19:00 | 토 08:00 - 15:00 | 일 정기휴무 (매주 일요일),0507-1337-6775,,37.5267067,126.8638077
햇살약국,인천 남동구 남동대로733번길 3 1층 햇살약국,월(9/16) 추석 연휴10:00 - 19:00 | 화 09:00 - 21:00 | 수 09:00 - 21:00 | 목 09:00 - 21:00 | 금 09:00 - 21:00 | 토 09:00 - 19:00 | 일 정기휴무 (매주 일요일),032-438-8881,,37.44782257,126.7070541
오약국,부산 연제구 아시아드대로 60 1층,월 09:00 - 19:00 | 화 09:00 - 19:00 | 수 09:00 - 19:00 | 목 09:00 - 19:00 | 금 09:00 - 19:00 | 토 08:30 - 17:00 | 일 정기휴무 (매주 일요일) | 13:00 - 13:40 휴게시간 | 13:00 - 13:40 휴게시간 | 13:00 - 13:40 휴게시간 | 13:00 - 13:40 휴게시간 | 13:00 - 13:40 휴게시간,0507-1362-8865,https://smartstore.naver.com/,35.18999481,129.0679779
메디피아약국,인천 서구 완정로 172 1층 109호,월(9/16) 추석 연휴10:00 - 01:00 | 화 09:00 - 01:00 | 수 09:00 - 01:00 | 목 09:00 - 01:00 | 금 09:00 - 01:00 | 토 09:00 - 01:00 | 일 10:00 - 01:00,0507-1349-0258,,37.6026001,126.6574249
바로약국,경기도 시흥시 중심상가로 161 (정왕동),월(9/16) 추석 연휴 휴무 | 화 09:00 - 19:00 | 수 09:00 - 19:00 | 목 09:00 - 19:00 | 금 09:00 - 19:00 | 토 09:00 - 13:00 | 일 정기휴무 (매주 일요일),0507-1447-2307,,37.34606171,126.7339096
365행운약국,경기도 고양시 일산서구 일중로55번길 46 (일산동),월(9/16) 추석 연휴09:00 - 16:00 | 화 09:00 - 19:00 | 수 09:00 - 19:00 | 목 09:00 - 19:00 | 금 09:00 - 19:00 | 토 09:00 - 17:00 | 일 09:00 - 13:00,031-975-2511,,37.68360519,126.7753601
전주행복약국,전북 전주시 완산구 백제대로 224,월(9/16) 추석 연휴 휴무 | 화 09:00 - 18:30 | 수 09:00 - 13:30 | 목 09:00 - 18:30 | 금 09:00 - 18:30 | 토 09:00 - 13:30 | 일 정기휴무 (매주 일요일),063-228-0009,,35.81293106,127.1234283
소하중앙약국,경기도 광명시 소하로 190 (소하동),월(9/16) 추석 연휴 휴무 | 화 08:30 - 19:30 | 수 08:30 - 19:30 | 목 08:30 - 19:30 | 금 08:30 - 19:30 | 토 09:00 - 14:00 | 일 정기휴무 (매주 일요일),0507-1329-4798,,37.44583511,126.8941956
시티약국,경기도 안산시 단원구 선부광장로 23 (선부동),월(9/16) 추석 연휴 휴무 | 화 09:00 - 18:30 | 수 09:00 - 21:00 | 목 09:00 - 18:30 | 금 09:00 - 21:00 | 토 09:00 - 14:30 | 일 정기휴무 (매주 일요일),0507-1372-2771,,37.33624649,126.8095856
오아시스약국,경기도 고양시 일산서구 중앙로 1456 (주엽동),월(9/16) 추석 연휴 휴무 | 화 09:00 - 20:00 | 수 09:00 - 20:00 | 목 09:00 - 20:00 | 금 09:00 - 20:00 | 토 09:00 - 17:00 | 일 정기휴무 (매주 일요일) | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간,0507-1461-8294,,37.67155838,126.7589722
망원시장약국,서울특별시 마포구 월드컵로13길 56 (망원동),,0507-1313-7527,https://blog.naver.com/lunckykdh,37.55537796,126.9070511
산정온누리약국,전남 해남군 송지면 산정1길 73,월(9/16) 추석 연휴 휴무 | 화 07:30 - 19:00 | 수 07:30 - 19:00 | 목 07:30 - 19:00 | 금 07:30 - 19:00 | 토 07:30 - 13:00 | 일 정기휴무 (매주 일요일),0507-1485-7583,,34.37018204,126.5205002
강동온누리약국,서울특별시 강동구 양재대로 1570 (명일동),월(9/16) 추석 연휴10:00 - 16:00 | 화 09:00 - 21:00 | 수 09:00 - 21:00 | 목 09:00 - 21:00 | 금 09:00 - 21:00 | 토 09:00 - 18:00 | 일 10:00 - 16:00,02-2135-7572,,37.54566193,127.1432419
삼층약국,서울특별시 성북구 길음로15가길 11 (정릉동),월(9/16) 추석 연휴09:00 - 12:00 | 화 09:00 - 19:00 | 수 09:00 - 19:00 | 목 09:00 - 19:00 | 금 09:00 - 19:00 | 토 09:00 - 16:00 | 일 정기휴무 (매주 일요일),0507-1474-0028,,37.60378647,127.0234375
풍무우리약국,경기 김포시 풍무로 76 오성프라자,월(9/16) 추석 연휴 휴무 | 화 08:35 - 20:00 | 수 08:35 - 19:00 | 목 08:35 - 20:00 | 금 08:35 - 19:00 | 토 08:35 - 15:00 | 일 정기휴무 (매주 일요일),031-983-5055,,37.60242844,126.7219772
파란문약국,"서울특별시 종로구 송월길 155 (교북동, 경희궁자이 4단지)",월(9/16) 추석 연휴 휴무 | 화 10:00 - 22:00 | 수 10:00 - 22:00 | 목 10:00 - 22:00 | 금 10:00 - 22:00 | 토 정기휴무 (매주 토요일) | 일 정기휴무 (매주 일요일),02-723-6209,https://blog.naver.com/paranmoonpharmacy,37.57172775,126.9616241
